category,state,total_revenue,total_orders,total_items,avg_price,avg_freight,freight_pct,delivery_success_rate,late_delivery_rate,avg_delivery_days,positive_sentiment_pct,negative_sentiment_pct,neutral_sentiment_pct,total_reviews,returning_customer_pct
pet_shop,MS,3855.98,22,25,102.8,22.65,26.1,100.0,8.0,17.4,76.0,16.0,8.0,25,0.0
pet_shop,MT,3770.29,14,16,183.51,37.68,40.6,93.8,18.8,20.7,81.2,12.5,6.2,16,0.0
pet_shop,PA,2484.23,11,12,193.32,44.33,34.6,100.0,0.0,19.8,75.0,16.7,8.3,12,0.0
pet_shop,PB,1041.62,8,8,98.31,31.89,44.3,100.0,12.5,21.1,62.5,25.0,12.5,8,12.5
pet_shop,PE,3804.39,22,23,124.56,37.5,48.7,100.0,13.0,18.3,60.9,30.4,8.7,23,8.7
pet_shop,PI,1706.65,7,8,176.47,41.91,42.7,100.0,0.0,16.5,87.5,0.0,12.5,8,0.0
pet_shop,PR,11615.88,82,94,91.97,18.85,33.7,97.9,5.3,12.5,75.5,14.9,9.6,94,12.8
pet_shop,RJ,35152.54,199,229,119.47,19.61,26.6,96.9,10.9,12.6,74.6,21.5,3.9,228,3.9
pet_shop,RN,6066.77,9,13,177.05,28.08,27.9,100.0,0.0,15.5,100.0,0.0,0.0,13,15.4
pet_shop,RO,1384.17,8,8,121.94,51.08,42.3,100.0,0.0,20.6,75.0,25.0,0.0,8,0.0
pet_shop,RS,16377.43,84,101,119.44,26.71,33.0,98.0,2.0,13.1,82.2,11.9,5.9,101,11.9
pet_shop,SC,13523.08,79,86,106.48,20.65,28.3,100.0,7.0,13.4,76.7,8.1,15.1,86,2.3
pet_shop,SE,269.94,3,3,57.51,32.47,55.1,100.0,0.0,16.7,100.0,0.0,0.0,3,0.0
pet_shop,SP,132321.86,771,945,99.02,16.71,25.4,99.0,2.9,8.0,82.9,10.0,7.0,938,5.7
pet_shop,TO,435.79,4,4,83.08,25.87,32.8,100.0,0.0,19.5,100.0,0.0,0.0,4,0.0
security_and_services,DF,115.45,1,1,100.0,15.45,15.4,100.0,0.0,11.0,0.0,100.0,0.0,1,0.0
security_and_services,RO,209.06,1,1,183.29,25.77,14.1,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
signaling_and_security,BA,868.82,6,6,120.97,23.83,41.4,100.0,0.0,15.8,83.3,0.0,16.7,6,0.0
signaling_and_security,DF,738.69,4,4,156.51,28.16,25.4,100.0,0.0,10.5,100.0,0.0,0.0,4,0.0
signaling_and_security,ES,2221.67,4,6,143.32,59.0,37.8,100.0,0.0,10.2,83.3,0.0,16.7,6,0.0
signaling_and_security,GO,1534.67,5,6,178.56,23.34,21.2,100.0,0.0,11.2,83.3,16.7,0.0,6,0.0
signaling_and_security,MG,1469.23,10,11,68.59,34.32,45.0,100.0,0.0,8.9,63.6,27.3,9.1,11,0.0
signaling_and_security,MS,382.22,1,1,358.0,24.22,6.8,100.0,0.0,14.0,100.0,0.0,0.0,1,0.0
signaling_and_security,MT,19457.04,1,6,486.57,53.91,10.8,100.0,0.0,13.0,0.0,0.0,100.0,6,0.0
signaling_and_security,PA,774.18,1,3,49.9,36.12,72.4,100.0,0.0,9.0,100.0,0.0,0.0,3,0.0
signaling_and_security,PB,17069.76,1,6,175.0,299.16,77.9,100.0,0.0,13.0,100.0,0.0,0.0,6,0.0
signaling_and_security,PE,309.2,1,2,38.9,38.4,77.9,100.0,0.0,23.0,100.0,0.0,0.0,2,0.0
signaling_and_security,PR,388.07,3,5,69.47,28.9,40.1,100.0,0.0,15.2,40.0,60.0,0.0,5,0.0
signaling_and_security,RJ,3942.19,17,20,122.28,21.68,32.0,95.0,5.0,13.6,68.4,15.8,15.8,19,5.0
signaling_and_security,RN,100.02,1,1,75.0,25.02,33.4,100.0,0.0,24.0,100.0,0.0,0.0,1,0.0
signaling_and_security,RS,2503.71,14,17,81.91,31.06,35.6,100.0,0.0,10.7,64.7,5.9,29.4,17,11.8
signaling_and_security,SC,1565.1,5,10,61.25,16.78,52.8,100.0,10.0,12.1,50.0,10.0,40.0,10,10.0
signaling_and_security,SE,438.84,1,2,84.99,24.72,29.1,100.0,100.0,30.0,0.0,0.0,100.0,2,0.0
signaling_and_security,SP,14724.64,65,95,83.68,18.24,37.8,98.9,4.2,7.1,79.8,13.8,6.4,94,8.4
small_appliances,AC,100.91,1,1,54.0,46.91,77.9,100.0,0.0,13.0,100.0,0.0,0.0,1,0.0
small_appliances,BA,4387.69,18,19,205.62,28.37,40.9,100.0,15.8,19.4,78.9,15.8,5.3,19,0.0
small_appliances,CE,5428.59,8,8,630.41,48.16,23.6,87.5,0.0,15.9,75.0,25.0,0.0,8,0.0
small_appliances,DF,12787.91,23,25,637.41,41.9,14.3,96.0,4.0,13.1,72.0,16.0,12.0,25,12.0
small_appliances,ES,736.04,3,3,222.92,22.43,22.2,100.0,0.0,15.7,100.0,0.0,0.0,3,33.3
small_appliances,GO,3260.43,10,11,243.63,34.9,22.4,90.9,9.1,20.0,54.5,27.3,18.2,11,0.0
small_appliances,MA,320.79,2,2,131.45,28.94,26.2,100.0,50.0,18.0,50.0,50.0,0.0,2,0.0
small_appliances,MG,20162.41,61,67,266.67,23.62,22.7,97.0,4.5,11.0,72.7,22.7,4.5,66,7.5
small_appliances,MS,553.84,5,7,42.46,17.63,51.3,100.0,0.0,12.7,71.4,28.6,0.0,7,0.0
small_appliances,MT,4199.69,7,8,437.86,31.41,18.0,100.0,0.0,13.8,100.0,0.0,0.0,8,0.0
small_appliances,PA,3995.42,8,9,374.03,48.43,30.2,100.0,0.0,14.9,77.8,11.1,11.1,9,0.0
small_appliances,PB,2283.33,4,5,452.27,49.65,13.9,100.0,0.0,21.2,100.0,0.0,0.0,5,20.0
small_appliances,PE,1115.35,3,3,260.63,36.74,33.3,100.0,0.0,13.7,33.3,66.7,0.0,3,0.0
small_appliances,PR,12422.38,39,42,267.08,22.4,25.9,97.6,7.1,10.0,92.9,2.4,4.8,42,2.4
small_appliances,RJ,32889.68,85,97,324.49,25.49,25.3,96.9,6.2,13.7,84.4,11.5,4.2,96,8.2
small_appliances,RN,365.85,3,5,94.99,35.09,36.9,100.0,0.0,10.0,40.0,0.0,60.0,5,0.0
small_appliances,RO,125.15,1,1,99.9,25.25,25.3,100.0,0.0,30.0,100.0,0.0,0.0,1,0.0
small_appliances,RS,18205.33,39,48,356.31,26.66,22.3,100.0,10.4,13.4,83.3,14.6,2.1,48,0.0
small_appliances,SC,11123.27,26,28,306.75,29.62,27.0,96.4,3.6,12.4,81.5,7.4,11.1,27,10.7
small_appliances,SE,1677.03,3,3,495.57,63.44,31.6,100.0,0.0,12.0,66.7,33.3,0.0,3,0.0
small_appliances,SP,90510.65,281,313,238.87,18.19,22.2,96.5,2.2,7.0,80.0,14.2,5.8,310,2.2
small_appliances_home_oven_and_coffee,BA,1717.69,3,3,524.97,47.6,29.9,100.0,33.3,17.7,100.0,0.0,0.0,3,0.0
small_appliances_home_oven_and_coffee,DF,793.09,1,1,750.0,43.09,5.7,100.0,0.0,8.0,100.0,0.0,0.0,1,100.0
small_appliances_home_oven_and_coffee,MG,4991.66,10,10,466.84,30.04,28.4,100.0,0.0,7.0,100.0,0.0,0.0,10,0.0
small_appliances_home_oven_and_coffee,MS,818.4,1,1,750.0,68.4,9.1,100.0,0.0,20.0,100.0,0.0,0.0,1,0.0
small_appliances_home_oven_and_coffee,MT,836.7,1,1,750.0,86.7,11.6,100.0,100.0,29.0,0.0,0.0,100.0,1,0.0
small_appliances_home_oven_and_coffee,PE,673.47,1,1,640.99,32.48,5.1,100.0,0.0,10.0,0.0,100.0,0.0,1,0.0
small_appliances_home_oven_and_coffee,PR,8924.98,8,10,1009.0,47.18,9.2,100.0,10.0,10.9,90.0,10.0,0.0,10,0.0
small_appliances_home_oven_and_coffee,RJ,4232.75,7,7,558.73,45.95,15.8,85.7,0.0,10.8,85.7,14.3,0.0,7,0.0
small_appliances_home_oven_and_coffee,RO,2114.63,1,1,1999.0,115.63,5.8,100.0,0.0,16.0,100.0,0.0,0.0,1,0.0
small_appliances_home_oven_and_coffee,RS,565.34,3,3,164.97,23.48,18.2,100.0,0.0,9.3,100.0,0.0,0.0,3,0.0
small_appliances_home_oven_and_coffee,SC,4894.2,4,4,1188.72,34.83,7.0,100.0,0.0,12.0,100.0,0.0,0.0,4,0.0
small_appliances_home_oven_and_coffee,SP,18571.97,34,35,473.22,28.47,15.2,94.3,2.9,7.0,77.1,14.3,8.6,35,0.0
small_appliances_home_oven_and_coffee,TO,2094.44,1,1,1999.0,95.44,4.8,100.0,0.0,14.0,100.0,0.0,0.0,1,0.0
sports_leisure,AC,2071.54,9,9,186.38,43.79,32.1,100.0,0.0,17.4,66.7,22.2,11.1,9,22.2
sports_leisure,AL,5169.57,32,34,116.64,32.84,36.0,97.1,11.8,21.6,70.6,20.6,8.8,34,2.9
sports_leisure,AM,1815.28,12,14,109.11,30.31,33.6,100.0,0.0,24.3,71.4,28.6,0.0,14,0.0
sports_leisure,AP,1480.91,6,8,110.96,28.7,31.4,100.0,0.0,26.2,87.5,0.0,12.5,8,0.0
sports_leisure,BA,60216.68,257,310,130.45,25.75,31.3,97.7,10.3,18.4,71.7,22.5,5.9,307,13.5
sports_leisure,CE,14934.63,89,95,113.17,32.33,39.8,97.9,13.7,20.1,73.4,13.8,12.8,94,4.2
sports_leisure,DF,37561.53,194,227,101.87,20.37,28.0,97.4,3.1,11.8,79.7,15.0,5.3,227,9.3
sports_leisure,ES,26888.17,157,180,114.79,21.9,27.7,99.4,12.2,15.2,79.9,12.8,7.3,179,6.1
sports_leisure,GO,26471.97,151,176,118.16,22.54,31.7,97.7,7.4,15.8,77.9,14.0,8.1,172,8.5
sports_leisure,MA,14576.4,59,67,128.27,37.54,44.4,98.5,19.4,20.5,64.6,27.7,7.7,65,10.4
sports_leisure,MG,158106.92,867,1009,115.59,21.1,30.3,97.8,3.4,11.1,78.8,12.4,8.9,1004,9.0
sports_leisure,MS,14527.35,61,82,119.46,21.31,27.7,98.8,6.1,14.3,82.9,14.6,2.4,82,4.9
sports_leisure,MT,12813.32,70,77,125.23,25.8,35.5,96.1,7.8,17.6,74.0,22.1,3.9,77,15.6
sports_leisure,PA,20056.53,76,86,148.53,36.0,33.8,95.3,14.0,24.5,65.5,22.6,11.9,84,5.8
sports_leisure,PB,7765.59,32,36,138.85,37.45,35.5,86.1,8.3,20.3,68.6,11.4,20.0,35,19.4
sports_leisure,PE,31034.82,135,153,134.64,33.64,39.7,94.1,5.9,17.2,71.5,19.9,8.6,151,2.6
sports_leisure,PI,8060.44,31,35,163.88,36.91,38.1,97.1,11.4,17.7,85.7,11.4,2.9,35,11.4
sports_leisure,PR,81884.95,428,492,119.85,18.91,27.0,97.8,4.1,10.0,79.8,12.9,7.3,490,8.1
sports_leisure,RJ,181704.86,925,1094,123.84,20.68,27.5,97.6,12.7,14.8,70.9,21.6,7.5,1082,7.0
sports_leisure,RN,5360.02,20,23,181.8,37.64,33.7,100.0,8.7,16.6,91.3,8.7,0.0,23,0.0
sports_leisure,RO,5336.59,17,21,160.52,39.13,35.8,95.2,9.5,20.8,71.4,28.6,0.0,21,9.5
sports_leisure,RR,2579.08,6,8,168.82,49.04,32.5,100.0,12.5,34.5,50.0,25.0,25.0,8,37.5
sports_leisure,RS,77515.87,421,500,111.19,20.14,28.5,98.4,5.6,14.0,83.0,11.8,5.2,499,10.8
sports_leisure,SC,63773.11,315,376,121.46,20.23,26.5,98.1,4.8,13.2,79.6,15.3,5.1,373,5.6
sports_leisure,SE,5456.98,31,35,89.05,35.82,45.8,94.3,5.7,18.4,71.4,11.4,17.1,35,14.3
sports_leisure,SP,526098.71,3296,3831,105.39,14.9,24.2,97.6,4.1,8.2,80.3,12.2,7.5,3808,8.9
sports_leisure,TO,6961.25,23,26,212.82,53.6,33.2,100.0,7.7,17.0,76.9,11.5,11.5,26,3.8
stationery,AC,646.76,2,2,264.45,58.93,32.6,100.0,0.0,16.5,100.0,0.0,0.0,2,0.0
stationery,AL,879.24,8,9,74.83,27.43,47.0,100.0,11.1,17.6,88.9,11.1,0.0,9,22.2
stationery,AM,869.01,6,6,116.5,28.34,34.3,100.0,0.0,27.0,100.0,0.0,0.0,6,0.0
stationery,AP,335.04,2,2,117.45,50.07,42.5,100.0,0.0,24.0,50.0,50.0,0.0,2,0.0
stationery,BA,9177.71,76,78,95.19,21.61,33.7,97.4,16.7,20.6,74.4,19.2,6.4,78,10.3
stationery,CE,6135.21,31,39,82.52,31.77,47.0,97.4,10.3,21.0,62.2,32.4,5.4,37,0.0
stationery,DF,6367.54,45,51,100.0,18.86,29.6,94.1,9.8,14.2,70.0,22.0,8.0,50,5.9
stationery,ES,7177.54,47,53,106.95,20.67,25.6,100.0,5.7,13.3,77.4,11.3,11.3,53,7.5
stationery,GO,7684.95,43,51,92.33,21.35,31.7,96.1,7.8,15.4,80.4,13.7,5.9,51,2.0
stationery,MA,3060.17,16,20,72.79,30.32,52.2,100.0,10.0,20.6,80.0,15.0,5.0,20,0.0
stationery,MG,37032.51,243,287,89.55,17.48,29.0,97.9,4.2,10.9,84.0,10.5,5.6,287,7.7
stationery,MS,2756.66,19,22,78.55,19.31,35.1,100.0,13.6,15.9,77.3,13.6,9.1,22,0.0
stationery,MT,4317.3,24,30,107.6,25.47,30.4,100.0,6.7,17.0,90.0,3.3,6.7,30,0.0
stationery,PA,3152.21,22,25,109.72,29.52,42.7,100.0,24.0,23.2,70.8,16.7,12.5,24,8.0
stationery,PB,3210.95,16,20,116.5,42.47,41.4,100.0,15.0,21.5,75.0,20.0,5.0,20,0.0
stationery,PE,6361.37,47,51,90.37,33.25,44.1,98.0,3.9,18.9,76.5,9.8,13.7,51,0.0
stationery,PI,1858.74,10,11,109.87,37.81,40.1,90.9,0.0,16.7,90.9,0.0,9.1,11,9.1
stationery,PR,14773.1,121,136,88.41,20.09,30.3,98.5,1.5,12.0,87.5,11.0,1.5,136,2.2
stationery,RJ,45071.06,305,340,100.23,20.28,28.8,96.5,13.8,16.2,70.5,22.9,6.5,336,7.1
stationery,RN,5860.0,11,15,238.73,38.55,37.4,100.0,6.7,19.8,73.3,20.0,6.7,15,0.0
stationery,RO,1179.23,7,9,92.51,33.56,45.9,100.0,0.0,20.3,55.6,22.2,22.2,9,0.0
stationery,RR,181.02,2,2,64.99,25.52,46.0,50.0,0.0,17.0,50.0,50.0,0.0,2,0.0
stationery,RS,17676.42,137,158,86.18,18.69,30.0,99.4,6.3,15.2,82.9,12.7,4.4,158,4.4
stationery,SC,13686.49,83,96,94.97,22.18,33.5,99.0,8.3,15.8,81.1,15.8,3.2,95,5.2
stationery,SE,300.33,3,3,69.6,30.51,45.8,100.0,33.3,27.0,100.0,0.0,0.0,3,0.0
stationery,SP,118003.93,982,1106,85.23,14.41,25.9,98.2,4.2,8.0,83.5,9.9,6.6,1097,4.0
stationery,TO,350.6,3,3,92.27,24.6,39.4,100.0,0.0,20.7,100.0,0.0,0.0,3,0.0
tablets_printing_image,AM,72.85,1,1,50.0,22.85,45.7,100.0,0.0,24.0,100.0,0.0,0.0,1,0.0
tablets_printing_image,BA,759.43,5,6,84.3,18.7,23.2,100.0,33.3,19.5,66.7,33.3,0.0,6,0.0
tablets_printing_image,CE,47.62,1,1,29.99,17.63,58.8,100.0,0.0,10.0,100.0,0.0,0.0,1,0.0
tablets_printing_image,ES,1094.04,4,4,256.7,16.81,32.4,100.0,0.0,12.2,100.0,0.0,0.0,3,0.0
tablets_printing_image,GO,117.12,1,1,99.0,18.12,18.3,100.0,0.0,17.0,0.0,100.0,0.0,1,0.0
tablets_printing_image,MA,178.55,1,1,152.99,25.56,16.7,100.0,0.0,14.0,100.0,0.0,0.0,1,0.0
tablets_printing_image,MG,1307.19,9,10,85.17,14.45,19.3,100.0,0.0,12.9,50.0,30.0,20.0,10,0.0
tablets_printing_image,MS,461.56,1,2,99.0,16.39,16.6,100.0,0.0,14.0,100.0,0.0,0.0,2,0.0
tablets_printing_image,MT,87.39,2,3,21.9,19.13,66.6,100.0,0.0,14.3,0.0,33.3,66.7,3,0.0
tablets_printing_image,PA,455.36,4,4,90.45,23.39,30.2,100.0,0.0,16.5,75.0,25.0,0.0,4,0.0
tablets_printing_image,PE,249.15,2,2,99.0,25.58,25.8,100.0,0.0,19.0,100.0,0.0,0.0,2,0.0
tablets_printing_image,PI,381.85,3,4,99.0,29.84,30.1,100.0,0.0,16.0,25.0,25.0,50.0,4,0.0
tablets_printing_image,PR,298.54,3,3,83.33,16.18,21.9,100.0,0.0,8.0,100.0,0.0,0.0,3,0.0
tablets_printing_image,RJ,1059.27,10,10,90.78,15.15,21.9,100.0,20.0,15.7,88.9,11.1,0.0,9,0.0
tablets_printing_image,RS,115.39,1,1,99.0,16.39,16.6,100.0,0.0,19.0,0.0,0.0,100.0,1,0.0
tablets_printing_image,SP,3357.62,31,34,77.88,9.46,13.0,100.0,2.9,8.1,94.1,2.9,2.9,34,11.8
telephony,AC,1271.43,5,5,220.79,33.49,51.0,100.0,0.0,15.6,100.0,0.0,0.0,5,0.0
telephony,AL,5672.61,26,29,155.9,26.99,43.7,96.6,27.6,28.5,65.5,20.7,13.8,29,6.9
telephony,AM,1252.64,14,15,51.07,26.24,63.4,100.0,13.3,26.9,80.0,20.0,0.0,15,0.0
telephony,AP,396.29,4,4,76.2,22.88,46.8,100.0,0.0,26.0,50.0,25.0,25.0,4,0.0
telephony,BA,30529.38,229,271,92.31,18.02,47.0,96.7,14.8,18.5,64.3,26.4,9.3,269,5.2
telephony,CE,10501.81,95,102,74.57,22.98,57.1,93.1,12.7,20.0,67.6,23.5,8.8,102,2.9
telephony,DF,10353.47,85,101,67.68,15.66,43.9,97.0,4.0,12.8,81.2,12.9,5.9,101,6.9
telephony,ES,15702.04,104,117,80.52,16.16,46.6,99.1,12.0,15.1,64.6,15.9,19.5,113,0.9
telephony,GO,9532.04,115,131,48.62,16.73,55.9,96.9,4.6,14.5,77.9,13.0,9.2,131,6.1
telephony,MA,7818.0,60,66,76.62,27.41,57.0,98.5,13.6,19.3,59.1,21.2,19.7,66,3.0
telephony,MG,46536.09,460,499,72.76,16.27,47.6,98.0,5.0,11.5,77.2,13.3,9.5,495,2.4
telephony,MS,2199.76,26,28,52.7,16.67,50.2,100.0,10.7,13.9,82.1,17.9,0.0,28,7.1
telephony,MT,6165.18,60,68,51.66,19.16,59.8,95.6,5.9,16.2,69.1,16.2,14.7,68,2.9
telephony,PA,12087.33,70,78,103.43,26.49,57.2,100.0,14.1,24.0,58.4,28.6,13.0,77,7.7
telephony,PB,4186.75,25,27,117.5,30.32,60.6,96.3,11.1,19.4,59.3,33.3,7.4,27,7.4
telephony,PE,15465.39,122,135,81.42,24.14,53.7,98.5,6.7,18.7,79.9,9.7,10.4,134,5.2
telephony,PI,4851.0,35,42,84.3,29.09,60.1,92.9,11.9,17.5,88.1,7.1,4.8,42,7.1
telephony,PR,22634.92,226,261,53.18,15.91,53.6,100.0,4.2,11.9,76.5,15.0,8.5,260,9.2
telephony,RJ,51871.99,407,448,88.5,16.43,44.0,95.5,10.0,13.2,71.9,17.7,10.4,441,3.3
telephony,RN,6783.72,22,32,177.78,27.73,41.9,100.0,21.9,21.2,59.4,25.0,15.6,32,6.2
telephony,RO,1560.83,17,20,34.25,33.8,74.2,90.0,5.0,19.8,84.2,10.5,5.3,19,10.0
telephony,RR,209.13,4,4,25.11,27.17,77.9,100.0,0.0,29.5,75.0,0.0,25.0,4,0.0
telephony,RS,49540.19,255,295,65.14,17.05,52.9,96.9,2.4,14.2,76.9,13.3,9.9,294,12.9
telephony,SC,18906.38,165,180,74.97,16.53,51.2,96.7,10.6,15.9,65.2,19.7,15.2,178,5.6
telephony,SE,3123.42,27,31,78.74,23.54,55.1,93.5,16.1,19.3,51.6,38.7,9.7,31,6.5
telephony,SP,146022.4,1521,1716,63.57,10.7,33.0,98.0,4.0,7.5,74.6,15.9,9.5,1706,4.7
telephony,TO,2015.52,20,21,60.39,29.87,63.4,100.0,14.3,18.2,61.9,23.8,14.3,21,0.0
toys,AC,318.05,3,3,78.26,27.75,38.4,100.0,33.3,35.0,66.7,33.3,0.0,3,66.7
toys,AL,1419.18,12,12,87.76,30.51,43.8,100.0,33.3,24.5,58.3,33.3,8.3,12,0.0
toys,AM,1135.1,6,7,103.08,27.24,36.0,100.0,0.0,20.1,100.0,0.0,0.0,7,0.0
toys,AP,389.72,3,3,99.28,30.63,46.3,100.0,0.0,22.0,66.7,0.0,33.3,3,0.0
toys,BA,18173.69,116,130,124.09,25.91,32.1,96.9,13.1,19.4,78.1,13.3,8.6,128,6.2
toys,CE,11285.87,63,67,118.5,31.1,36.0,97.0,11.9,19.0,77.3,16.7,6.1,66,3.0
toys,DF,15558.46,91,101,123.6,22.0,28.0,98.0,3.0,11.0,75.2,15.8,8.9,101,3.0
toys,ES,13129.25,93,101,110.25,19.36,26.7,99.0,6.9,12.8,78.0,13.0,9.0,100,8.9
toys,GO,11419.71,76,91,95.75,21.26,29.0,97.8,2.2,14.4,76.9,16.5,6.6,91,9.9
toys,MA,4437.07,21,25,137.68,36.51,40.1,96.0,4.0,17.9,72.0,16.0,12.0,25,12.0
toys,MG,76718.79,458,512,118.32,19.65,26.7,98.8,5.3,10.9,80.6,12.0,7.5,510,4.7
toys,MS,5302.88,34,36,110.4,22.11,28.4,94.4,8.3,16.0,58.3,25.0,16.7,36,2.8
toys,MT,8418.48,39,47,128.5,30.6,30.8,100.0,8.5,17.1,78.7,19.1,2.1,47,2.1
toys,PA,4688.55,29,30,132.85,29.38,34.3,93.3,10.0,24.7,73.3,13.3,13.3,30,6.7
toys,PB,5697.84,15,19,262.79,44.48,37.7,100.0,10.5,21.8,89.5,5.3,5.3,19,0.0
toys,PE,12452.83,57,69,134.99,32.45,39.3,95.7,7.2,15.8,79.7,10.1,10.1,69,5.8
toys,PI,5566.96,28,30,135.43,32.82,32.2,100.0,6.7,16.0,69.0,10.3,20.7,29,10.0
toys,PR,29147.3,201,214,118.52,19.23,27.1,98.6,6.1,11.0,81.5,11.4,7.1,211,6.1
toys,RJ,93897.19,552,602,125.79,17.64,23.3,97.5,11.1,13.4,75.0,18.5,6.6,595,5.6
toys,RN,3175.67,23,25,78.58,31.6,45.1,100.0,8.0,15.8,84.0,12.0,4.0,25,4.0
toys,RO,4175.38,13,15,205.27,34.29,36.4,100.0,0.0,18.7,66.7,13.3,20.0,15,46.7
toys,RS,35388.76,203,224,134.39,21.42,26.0,98.2,7.6,14.3,78.5,12.6,9.0,223,4.9
toys,SC,18932.17,115,122,130.99,19.99,24.7,98.4,4.9,11.8,86.0,8.3,5.8,121,4.9
toys,SE,1461.93,11,11,100.03,32.88,39.7,100.0,0.0,18.5,54.5,36.4,9.1,11,9.1
toys,SP,235214.91,1612,1772,107.69,15.0,21.5,97.8,4.1,7.7,80.3,12.2,7.5,1756,5.3
toys,TO,2469.97,12,13,143.4,32.61,39.9,100.0,15.4,21.9,84.6,7.7,7.7,13,7.7
watches_gifts,AC,1573.72,4,5,470.24,43.54,29.5,100.0,0.0,17.0,80.0,20.0,0.0,5,0.0
watches_gifts,AL,13361.94,35,38,334.06,30.11,19.8,97.4,15.8,21.7,81.6,15.8,2.6,38,5.3
watches_gifts,AM,2152.09,11,11,164.67,30.98,26.3,90.9,0.0,28.3,60.0,40.0,0.0,10,0.0
watches_gifts,AP,2016.42,7,8,204.98,25.89,20.7,100.0,0.0,20.8,62.5,25.0,12.5,8,0.0
watches_gifts,BA,56336.79,222,246,209.46,20.66,21.1,96.7,11.8,18.2,64.9,20.8,14.3,245,6.1
watches_gifts,CE,35667.42,129,152,205.46,25.51,26.2,98.7,11.8,19.9,76.7,13.3,10.0,150,0.7
watches_gifts,DF,36906.04,143,154,218.73,19.23,16.0,98.7,3.2,12.3,76.3,14.5,9.2,152,4.5
watches_gifts,ES,34076.76,145,154,192.34,17.32,16.5,98.1,8.4,15.3,74.7,16.0,9.3,150,7.1
watches_gifts,GO,36860.63,143,159,240.37,19.02,15.9,96.9,4.4,15.5,81.0,9.5,9.5,158,0.6
watches_gifts,MA,12641.13,58,64,163.89,33.17,32.9,96.9,17.2,22.8,71.4,17.5,11.1,63,3.1
watches_gifts,MG,140749.36,611,654,196.51,17.11,16.9,98.3,4.4,11.4,78.5,13.9,7.6,647,5.2
watches_gifts,MS,10128.35,29,40,165.51,17.47,16.6,100.0,15.0,15.8,62.5,15.0,22.5,40,0.0
watches_gifts,MT,17758.4,59,62,244.77,22.81,19.3,100.0,6.5,15.5,77.4,12.9,9.7,62,3.2
watches_gifts,PA,25172.49,74,79,309.94,30.14,28.9,96.2,8.9,21.7,76.9,16.7,6.4,78,5.1
watches_gifts,PB,14888.76,43,44,327.02,35.44,24.2,95.5,4.5,20.3,79.5,15.9,4.5,44,13.6
watches_gifts,PE,40151.18,147,177,182.9,27.66,29.3,98.9,10.2,17.1,67.8,19.2,13.0,177,4.5
watches_gifts,PI,10362.77,38,44,185.45,31.93,28.2,100.0,15.9,20.7,63.6,18.2,18.2,44,0.0
watches_gifts,PR,88288.6,274,329,189.4,17.12,19.3,97.6,3.3,11.3,73.9,19.0,7.1,326,1.8
watches_gifts,RJ,218684.56,817,888,212.64,15.87,15.6,96.6,13.3,14.3,67.2,24.3,8.5,878,5.7
watches_gifts,RN,12400.15,47,50,205.11,32.34,27.4,98.0,12.0,18.0,72.9,10.4,16.7,48,2.0
watches_gifts,RO,5160.54,14,15,303.55,32.2,26.0,93.3,0.0,18.6,86.7,13.3,0.0,15,0.0
watches_gifts,RR,287.45,1,1,219.0,68.45,31.3,100.0,0.0,40.0,100.0,0.0,0.0,1,0.0
watches_gifts,RS,53625.89,227,244,208.28,17.15,19.1,98.8,7.4,14.7,73.4,17.4,9.1,241,5.3
watches_gifts,SC,42489.58,164,191,184.21,16.21,20.3,99.5,4.2,13.3,77.9,11.6,10.5,190,8.4
watches_gifts,SE,3491.07,20,20,144.8,29.75,33.0,100.0,30.0,21.7,60.0,30.0,10.0,20,0.0
watches_gifts,SP,508047.12,2135,2354,191.51,12.16,12.8,97.8,4.5,7.9,77.7,14.0,8.3,2341,6.8
watches_gifts,TO,7274.27,27,30,181.56,31.67,30.4,96.7,10.0,16.8,76.7,13.3,10.0,30,6.7
